ascore,category,description,ein,tot_exp,admin_exp_p,fund_eff,fund_exp_p,program_exp_p,fscore,leader,leader_comp,leader_comp_p,motto,name,tot_rev,score,state,subcategory,size,program_exp,fund_exp,admin_exp,image
70,Religion,"VSS Catholic Communications is dedicated to answering the call of the late Holy Father, Blessed John Paul II, for a New Evangelization. Our charism in the mission of evangelization is to broadly employ broadcast media to transmit the Gospel of Jesus Christ with the fullness of the living Tradition as preserved, revered and proclaimed by the Catholic Church for more than 2,000 years. Everyone involved recognizes this apostolate as an extraordinary gift, which we receive anew each day.",91-1857425,1891500,0.114,0.17,0.197,0.687,86.74,Jim Carroll,114791,0.0606,Spirit Catholic Radio Network,VSS Catholic Communications,2140836,76.8,NE,Religious Media and Broadcasting,small,1299460.5,372625.5,215631,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAoHCBYWFRgWFRYYGBgaGBgaGhoaHBwcGBwYGBoaGhwcGBgcIS4lHB4rIRoYJjgmKy8xNTU1HCU7QDs0Py40NTEBDAwMEA8QHxISHzQsJSU0NDQ0NDQ0NDQ0NjQ0NDQ0MTQ0NDQ0NDQ0NDQ0NDQ0NDY0NDQ0NDQ0NDQ0NDQ0NDQ0NP/AABEIAKgBLAMBIgACEQEDEQH/xAAcAAABBQEBAQAAAAAAAAAAAAACAQMEBQYABwj/xABFEAACAQIEAwUGAwUGAwkBAAABAhEAAwQSITEFQVEGImFxkRMygaHR8FKxwQcUQmKCI3KSwuHxFTODFyRDU3OistLyFv/EABoBAAIDAQEAAAAAAAAAAAAAAAEDAAIEBQb/xAAsEQACAgEEAgEEAQMFAAAAAAAAAQIRAwQSITFBURMiMmFxoRQjgQUzkbHh/9oADAMBAAIRAxEAPwDznmD40TCGbzP50bMCPdFGSCSY3136ielUsZQi06DSIVnY+o+lOBV6H1/0oBCRtD5fqKbxGqN5Gnky+PypLqqVOp2PIfWoRlt+zu8AjqwBQ31zkg90GzcIaR7veRVn+YjnWmW8ucqcOpUuUBVSCSbl+0M3mikq23eI0laxnYXMVuqtwpDWyYklsy3BlAUZtSFkjUCSIImtvduOWci6qB8qqofVAnsyCs93UM0nnnQHat8H9KMc19RNw3EcoBX2RLZmPfIUEWwxVmgw/h0UnTapycYGQPkMFwpH8QBGbMR4AyR+dVFp7mZC8P3nlVZchHtLhBGYgzliAQ3uxKwSeQ3lCM4BctIZMhzghWChyukHOBpEBZYb1fcyu1NmowN8OiOBo6qw5+8Ad/jUkVn7+IdM4tTCo3s0RAyGEYiSPdOYABRyjTWQ8+KvrnghouKihljuuqQ8jcKz67aKdQatZSi8EUjU2j6ClJqUAWuIpJrpokI2MZwVyDnrtEc5kz6f6GL+83RazFe/rpGZfeIEqpn3YJjaTodqd4gTKQ+XWdyJA1IiYPTXr8DEhvZx7VTJIFySNSxjvZtSNBl55SOegLosMDfdi+cRDkLpEqNj4z1GlSyah4I+93gRmMQZiABl+Bmu4izZDkYKx0BOgn51AeSUTSTWc49xVlcWl0BUSeZnx6fWoljHXLIksWWRMjSCeRpMtQoy20NjhbjZA7WycS+2ioNx+EH9aqBb8vUVN7S3JxLn+5/8FqA5/IfMTWObuT/ZqhxFDbpUK8Kk3DUW4daqXI+AEvp0NSryHX6g1G4aup8v1qXfHdNCgIqbq6bVGw6981KvjwNR8GO8fOm4vuF5uiYqy40O5PyNSWGVSTyk+mtM2Pf8lPzIpzG3O42p2A9aq+WWfCJ3ZgLkLFwv9tbJnJCBCB7Rg2untSoGxzeGl2lveUIl0DCELZmBw19O6+rvCPOwkmsjg+Nm3aW2E2N3M0+8LqBIKxuuVGGu6+NHc7T3ySRlBlmBygsHdhnYH8Rga+kVcQmjVOmYZTILd0kBwJdTbSCG91XtgO38R8NKh3mV3OfOod7Stpc7qXBmv6EHa4gZV8ZA0rLX+N3WEEoBlKQqKBkNwXMu3u5wCBy16mW/+L3SSWdjLFyQxBDMILDKQJHp8KPJLN6MxaG0YhVPe1Fx8ylQSm7MiF35ZoGuojvxq1ajNatXA4zqWCd0HusijJoqurgeU86wiYt3fvM5nMILMRJmOcxmIPwqIT4T41CNlk6wKVDt5D6UDu0e8fWlDnuweX6mlJGhjuWnT7zeZobbnmTTgc/cUCHAiiI0pUckgadNh9K5Lh8PQfSoEm/s5sB7t+0xgMinQKfcePdYFT7/ADB9a9DHAkysod4dSjyQSyFEtkEkTMJvvLN4R51+z6+Exz5jAKOvhJdIHrpXqKcQtHa4h0J94bDMCfLuv/hPQ10cKTjyYMu5S4It3giuroztkaQRAkKXNwgGPxGAeQHXWpL4BiyNmQkKqtmSQQrBpUTCGR48ugp9MUjCQ6kdQQRqYGvmCPhRpiUOzqf6hTdqKJyK1OCZUIDLm9jbtq4EMr2s0PO+5XT+XnVxYQIoVRAAAAHIDQCuVqWam1IDbYU100M1HxufIchhtIOh566HfT/cb1GFDmMxQto7nUKpMdY5Vim7S3nZisx0UAqPCTqYqb2ht4l8O4gnugsBB2ynuZQCf4pkdI6Vk+Gu6BYdQpBHuzrBg+UxWPUTlaS4NOGEX2bLh/F/a5FdTnB0gxrtqJ33321+Ms3LYtrJZQxQAE94lzKzqQZ1ad9J3FUnZLCP7Z7rspGQDSQCzQZ+AX/3VriqnpH0+x6U7Dco2ymRKMqQOAChWyzGdt9NQcpgDYSP1501jcSpORgfeTaNZYxvuO6ZFSFAG3X5mhe0pMkA6zr1HP5mnNccC/Jie32FL3UKuU0g6EiV1GxE7/Kq7hnCvaXLZ9o5nKCN9RAJzHlzjWrXtVxO2SuHs5GY6uw1KhPdUMN238hpz0hYDHPZUXCAchHdOmjEK0Ec4Jg9aw5Y/wB2vZrx/Zfod424/eLmgPfI58tOvhVezzyHz5COtHicUtx3cHRndgDvDMSJ+FNFfEeopWSEot7lQ2DTSoFyOn51CvkCTHWprDTceoqBidjt6ilhYuAIAJA+xTmJuSCIFDgFlPiRvQYkR/uKBEiBeHhTWAG586PEnT4HnQ4Ed2n4uLYrLy0iZhSAWkHYD8z0oeJMMmnUU5hLZIYxz/QVH4xoFB0JM/Af70tXZaXCZVE/fnQk/fwpW+/zoCaaZzp+/OkJrjQn7/OoAew7a69OY30nX4gU18aQffxpJqBLc2jHL1FCq6DUc6cM0yBp8fz/ANqUjQySnmPWjjy9aYXaj6eX6moFEi2NQZGhHOjCeI9RTFunBQCd2ZQHG5CTDpeXu7/8tm0PI93Q9a274aynsgXYe2yZNV7oCBBvuM9wExPecnaawnAHK8QtRvmYDp3rZGscta3K2bqoUS3lkZTItDMTbYsmUJEBlXTWcw7wG2zC/p6Mk/uCa+rsGYOWz2x3QFWQ9y6AVBg+4w1n3gddaK5aTLkbOBFtJCpmc2yEAUknKS9y2e8B7u/MFdzsTFtMpKezLIIUI6h80GQDnc/y68zqWEBZgWQDPowKrokGe+NMwZE2JnTzDSpouHYjMgmcwlWkQc6khtASBqDsSPE1LzVlkvYhFORUjO8Ae9A9q0mdO8QmpOpY66083E78tCHL3MhyHUyofMPeHvEiQNFJ1q6mqKuNmjzUJas0eK4kDVBM69xyAItwYB/mbY8uRBAjdtOMG3hQAYe73ZGhyjVyBy5D+qpvVE2Owe0fbK3bV0snPdgqGABRG2kk+8R4SJFZHhl13UNmD9S2pzc5jrWczT6U/ggyklCRA1IkwpIUmPCRWXKnM0Y6j0aPDdpGR3R1zoCygAqpAZcr8tfLTbetbgOJ2byIyu0Wyshx3gQumYgaTBMg6weUivP+zvCP3l3U5yVQvKjNsQNdCefKnOF45bGJlRnTvJB1kH3TJGhzBT4a0yD2qgSSfJ6twwhbahTIGYTGXXMZ7v8ADrOmw5QKynbvjDqy2EMKUDvG5ksApPTu7eNabBtCLoF8AIG/Icq8z7VYvNibhJ0BCD+hQI8NQa0wYhorizAhlIkag1Y3+JPcRUIAG5I5mSKr0vCiN4jfYaDwEk6fEmn/ABxlJSfgG+STS8lrf4dctRnESSBqDMQZEHbUetEhkT9zVXexMrqTpESan4DElk5aHXQfrWfXRvGn5TGad1KvY69QMTsfh9f0qyO3L0FV+JbwGp6VyTaSMAO4PM/nTeLp6w0Iug5fPWmMW3lQsKRWYrY+X509hl7oqNim/P8AWpVgd2nR+1sTL70TMIvdHiT+dV3F27yjoJ9TVpYbKoEDYVTcWeX/AKR+ppcXyGfRCP0+lB9/pRE0JpggQVx60uagaiQ4V1cW+/OkoELdGHjQhtD5j9RQrRokg/fMUtGhjiHwHz+tEreA+f1rra/cijFs+HqKhDg3gPnTwidqEJ5eoo8h/LmOlQsQreIW1iUvEibbI2TWWAmYMQNo161aXO06HN3LgLP7SZTu3BnKuoyjUF9jOiKNhTDYadwD6Uowq/hHyq8cjiqQuULdkhO01oRCXBlVkUSkBHL5lOkn3xsQO4pjSnk7UWlIKo4IbMJytrNo694T/wAuOWh5xrE/dF/CPlRLhF/CPlR+aQPiLJ+2KEaoxGcPBVSpaIIYF9V3I6GN41sMP26sW0VMlx4Ve8uSNQDGrSI2jlG5qgGET8A9BSHBp+BflRWaQPhRpP8AtEsf+Xe9E/8AvWT7W8dGJuK6BlRUgK0TJJLHQka6c+VOtg1I90fKg9nbHde2CPiPmKjzvyWWFX2Zy2+s1PwGHe8627a5ncwBMCNyWPJQBJPhUq5+6qZyDyzOflNWHBOK20YtaREbaQMp9YmD8aKzfgOz8omYrhGN4f8A21piUKwzoAcoMaOjAwJ2Osc4OlZIh3fugsTqfMnnXp/EO1C37BW7kAKZbkK+qupEloAGYeXhtWNwmOtqWXDoBOpLEkxtufyoyyqvpBGPtl/hO2li2iJdz50VVeFkZgNdSZPnWI4tbfOXZTDMWG2uYzVjcwqsSzAEnc6a0PFz3E8vnI/SaMM0nJR9lXiSTZWJVsOHORusQDMmII0I01qnW4OkfGa0XZpy5ZWIyohM+BPXoK6G5xjwZ1FN8i4Hs89wgNGVYLZDmYiZGVQJ8NYPhUq7btKcqKygaGSTqNNmOlIUa2GLmIUaE65jEgeU/GKlYrELctoxn2okM2kOkSpYzJcar4iOlc/LklNbr46o049q4SIbOIqtxb7eZ/Spzg1AxQ2+P5isw0sUAKjWO6Ov0qHf8x9/CpJMD4VCxKsBsRz16UKLXRXYncCRv98qm217saVV659etW1tdvKnNVAQncyYE8RHx+lVeJwgdyxJ35eGlWoQ9DtUUp9yKUuBrSfZW/8ADV/G3ypRw1fxN8vpU4LNKVjmPn9KO5ldkSsbhw5MfvehOAH4j97VZEDqPn9KaYDqPn9Km5g2ogHAL+JvlSfuI/E3yqaV8R86CPEfOpuZNqHVunwoXc5teh/I0gH3NIRBBPhpQQWOW6krr61EtADTpUpWHKiyIcjpSmhR6KgEcB+NGq00tPK2mw9T9aAQlH3/AKUUff8ApQhvCuVxUIOCk3p/B4N7pIRZIEkSBptzNSDwS+N7ZHxBHyJq6hJq0mDcrqyvYeFNuPyH5Vatwm4N1jzD/qNaYfhrx7o+GcfM0Nkl4JuRkMNwq8/uWnbxiB8CYFTrXZTFN/4Mf3mQf5q3eA9xQZEASJ+GlWRsACQ7f4SfnXUx6eMoptmWcmmYJuB41bBtCyCjFZIZC0IxYCM3Uk7VVYPDOlzK6Mhg6MCOnXltXpuCvZxqXKzoUWZ/qJionbGwotIyjQPBzanvA7/EfOqZtPCMG4hhN7qZjXHlTHFkPs0PIEg+dPEjaBUjCw5VHEqTqOv0iufjdTTNMuYtGbirLgfERZd8y50uW3tuAYMNGqnqIq5xHZVTqjkeBE/PSkwHZIuxDXQADGi6nQbHbnXY2tmJkXjPERiLouKpXuKpmJJUt3jHmB5KKmKoyjyFazg/ZXDWu+ytcK698yojqoABHmDWdw1trrM+gBYnbqZ09ay6yqUUNwPltkO4umtV1wHOvw+ZrTvw4RBM+X/5qOeCqWzZmmQdSI0+FYdjH7iE7GIqLimJPPQD8qn46zkMEfEGq288EkdKqlzTLt8Wipcy9WdpiJA6fSqy375q3QDp8aZPiCFQ5k2KHPWm0UnYH0pwkQdPmfrTSExzpaLs5rJnY+nOu9mehojMb0JE0aBY0bTdDQMh5j7+xRNp60NAgPsz0ND7M9PlSxpQRUACKG7ypVPn8qS42lQsx1dz9760+n3pURDJ8wPp+lPoN6LAiSoB5Uaioy1YcI9kbqrdVmQ6BVkZm5Akagb7a7bUzFhlldIEpKKtgWVLNlVcxOwGpPkBT13DOhyujo34WBU+jQa9FwnFLdpSgwxsCIhUgEbQSQGPmfnXJxBL828hKn+FlBU6/hYwPOnLSMV8/wCDzhFJkAcp08KUrFelDD2bKnO1tE1lMwK6a96dDoJ5DTnXm3EET2r+zACZ2yxqMs6QeYrTg/05ZW1fX4KPVV4L/sk4DuSR7g1kfirSYx86FUZc2hHe031mNxE1k+ygGdxH8A+TAitFcS2NGXSDsGjVsx28da1f03wrZdi3k3S3ErB2nDS2wmNRMzpMfH18BUvEsMjkxorHXwBqsLW5MtlJkHXKfeDHU67x+lHdQIjuHZoRzBaQe6fWq7GlSRHLyZi7jtZUqQeYMyRvqDV3wq3exNs5XQKpKlSGnUSCY3H0qo4Bi0zOIVZkQSNQ24A+G1TP3tEVikIJg5TlBgaCdOu3jXObljyKEm1fSLPU43UWuWWnCcOhtC4TkiVIVdoOstmGnnUp8LZde+7OggnMgCDfUl9BVTw64HwwTMoLMxBYwfe1I5zEifGpPDcJncI15JyzIzZvcW28FSD3oJ/q8Aad8VxTfVexrn2M9oOFWhhy9tAWJ7oACk6EgiACdtuc1h8K0Org92deo6zXqGKvo7Kim6GDgj+xuATBH4dBruar71vCBzbxTBQomFDAljtqqkxE1XFgg57ldLwuyPI1Hkz44okbmf7p+lDhuKIGJOffQj4bg6U9x3A4ZnX9xLvoc6BbjER/ECyyR1qpbh90b2rg80cfpXbxwxSinyvw+GZHKRf4ntIhtsgDyysswANRGuo/KqnBcRREClW+GXqT1qDdssmjqyk7ZgRp1E03VpaHDN7n/wBkjllHhFq/Fl5K3y+tB/xcfgPqKqzSGgv9Pw+v5D88ybjOI51y5I6HN+kefrVXcSR0qTh8QyGQqN/eE/nUvE2mu95LGTrBhT5KTA+FZ8mn0mOX9xUvbdIj1EkrbSKnh/DQbgkkjc6ch8a01jh4O6AgahQNSI8NzSYDg922BclBIiH210jMJM7bDnV8vEchy3ECld42159R5nrXK1uq02P6cMU/H6OjpNNOf1SdLv8AZRcQ4JmUtbUgjQoRBMeHI/Q1nw2nL0Fel4TiyXCcpBA5GBGnx13rzjilnJddB7oYxz7p1X5EUrR4Hq21HhrmvD/yW1MPgSb5TGfaGOXoJoDcOu3oKQuOlAX8PzqZtLlxffFr8+BMZxl0wcx8PQUBc0oaaDN4VnLClz1NBnpS/hQZ/L0qEAWluDSg1pX2NAIls7a/cmpa/e30qGiHSBO9SyCqksNPrTIwcmku2V3JBE1p+A9pksKF9ggOUAuolmI/FJBj4mskrjqKdDjrXqNPocePFtl2+2YcmRuVnqGF7cWCYYwPFW09Aaicd7V4cwtvO53lQEQNrG4LE677V52Lq9aIX16/I0f6HEpXf8lNzJL3Xc5nYseROpGs6E7fClBqMMStEMUvj8vrWuKhFVEq9z7L3heOS0Sy5sxEGQCI32q3TtCvOPRh+prG/vQ6Gl/ex0+f+lLljxy5bJybpON2zoY/xfUCixvE7ZtOM0FkYDUHUggaA1hBi/D50hxZ6D5/WlvBD2w3Im2yVIZTBGxqzxuKtPby98uIiVVV+IDHx0/3qg/ej4elXnZjhDYtnAuBMgQ+4GnNm8REZfnSc+DTuSyzXMemBY05XSsi28U6qFVoAmNFPXmRPM0djGOHDFmOkaQCNth8K3+F7GWFAzl3IAHd7oMbkiTqfA0yeB4LMVRb11p2Qqyj+85ED1pEtZpktu11+jRDFkb45Kte0iwO8+gErlGp850rOcRxPtHL66xEmTA6mvTcN2dwhVc1kyRqCxkHoShFSRwDBrE2LepgZpYkxMd4mdBS4azDjdxi/wCCsoSfDZ5ZwXHtYvK6x+EzOikidBvtW3uds0iAzHUfwEfMvV+nCsKCP+72RIJ/5akDLvLRA+NMYO9h3B9lhlYhiJFtFWASAc7QIPhJ12pGbVYpytxd/v8A8GQxTq/Bi+03HkxNsLEsrAqxUggEd4T0MDTXassj5WzAgGI5ajoQdCPA17LdtlVLMLFpQCSQgeABJOY5Rt/LTeLt+0wlxWObPZfvFQpIdSRKgaGCPSm4taoLaocX7KSxru+Tx69fU8kU9VMA+YmB8IHhTBcdR6ioOehZ67EZJLgQ0TxdAIIbUGQR1FSG4q0aMBrMgQTvv61TM1AWpWXFiytPJFOvZWWKMu0XC8WdSSLjgneCfsbD0obnF3ZSrXHZTuCxIPPWTVOTSE1I4cSdqK/4Q+MpqO1N1+yauKVTIkHqIB9QaG5iwTJknqd6hE0JNNTSdpFW74ZLOKHSmzi16VEY1HY1TJl4pkjFFthrys0Q20iI/WpPsk/m9R9KY4bh4XMdzt5VLy15vVKLyvakl+DZFvbyxk2V6H1NB7Ffw/Nqk5aTJSNqDZHXDL/N6j6UQwq/zeo+lPijoUg2NrbA2FDi7ZKMBvEjzGv6U7FEKtGTi014IzLh6cV/nTvEsPkfT3W1H6ioinTyrtY8+5Jmdxolh6INUZWpwNWtTsW0PhqMNTAaiVqtuAPBqLNTIaiDVLIOhqIGmg1KDRslDymt1+zF8ty5OzICP6Xj/NWBBrY/s8uxfK9UcfEFT+lI1HONhiuT0viOGN1MiuUk6mJka6ESNKr7zvaARsQAY0S3aXNHgJMDxMCl4xibiogtq5DNDsgzOq/yjqZMHwrL8T49asEq4MCSbKMGuvAnNiHnQfyTOu1cLJ3S7Olg4xpyar15LmxxC8zqWulE1cM6rmKjuDurGaSTA5lecVLv4jElsgZhOQJmADS7TL5AIhUcxyDa61E41xEYe6o9mHxFxkt2UmAqDKuZiAcq5i+wnTpNPp2ke3iv3bEIhLJmtvbzd4kEhcrnclWUGdwOuldjrlhnnincYronXMI3fJm4RacLmI7zuQYC7KB7NNNtfOouO7SWsKy2irsUVQYAAiIkFon4VneOce4hh2W4620RzogAeDEhHbfNE6ggaGrLi3HcMyWXdGa7ctK6i2guOgcSPe0BmY8pp+JY1K5JtGPLOcopJj9m6+PutOdMOjW5RtCxyscpA5SAd+YPlrCoIywIIiPDaqLsljrd3DzaS4qo2XNcCBmYDU906xoJP6GrsvFWySUnUVSXQhJrvs+eSpXuncaHzGhoCancbt5MReU6RduR5Z2j5VXFq7sJWkwUKTQk1xahJq9kFmhJpCaSalkOJoSa4mhJqWQRzpSYK1ncDlOvkN6S62lWnBcPCljudvIf6/lWHV5dqGQjZZZRFAVpzLSVxexw1FJmp4im8hqr4IDXTSTXTVGy4s0pagmlmq2QaxWHDoV57g+NZ4ggkHQ1ppqs4thp767j3vLrWnTZtr2spJWVqmjBpoGiBrrQmJaHQaMGmAaMGnKRWh0GiDU1mog1WUgUOhqMGmFNGGqyYR5TWg7GX8mLtnkc6n4ox/MCs4HrS9h0DYlPB1+YYfrS8rWxkR6kl0NtWD7a4ZBisNbVFXNlzBQBPtLmXWBqdD616S9hE1iI57CvM+0OKS5xSywYFLZsBmBlRlcuZYaaTrXJySTReHZOt3PbcaZiT/ZlwB4JbZAP8TFqc7WsTxTChd5w23/rMfkNaYC+w4kcQQTYulyLigsozjWSBycR5Gakth8RdxNzHJZZsvcwyvCZjlKC4wciEAzN4lgOsLfRa+f8EntTabGYhcMhi3aIuX7n8KFl0UE/xZZMfzDoaPtDxoHDpYwLe86WMwkZFKwsTr3gCMw0gNrMVVYLhPFEBVymRi5dGZAXzkl8zopbMZOusachFaLD9nbNpVYucwcPqygFlVlUHTULnY8tTPSmxUXFt3fFeikm01XRe8IsJbspaQjKi5RBEnLEkxzJMnzqXVVwTD2VbMhGYoFHenugBdB/0xJ/l8Ksy21VrloqzxjtzayY26OrBv8AEA3+as4TWt/aVbjGFvxIh+RX/LWPJrsYHcF+gMImhJoSaEmm2AImhJriaEmpZAppAaAmkLxrQc0uWGg/Zl3VBz/LnWgUZQANhpVbgLW7nQnQeVTg1cTV5t82l0jTCNIeD0QcVHmnFFZU2GhxmoM9EppcoogI4pYpAaUmklziaShiioEBam2anHNRrrVCFVi7OU93Y7CmASNxUnHMe78fWhJkVtWWUYpvyUcUxtTSg02V/IUlaYamL4KOI9mpQwpkCiHlT1ksrtHg9FnpjP50QcUxZF7BtHga0HYvG5MXZEHv3ba6GNc8Seu9ZoXKcsYhkZXVirKwZWG4ZTII8QQKE2pRaIkfTGJMowKK/RTqrajQg+s1Fb2iqcqog8AqiMywd9NJHhE66CvAL3aDFN72JxB/6rx6BoqDevM3vMzf3mLfmaxLTslHvvF8RuTibNuc4kMqkCRlMNOYxPQSZ1iqi5x/DJ7+PQnc5Dmn39AqkwO+RHRV6V4qFHQUQpi0/tkPVcR2wwCkZbt54ESFaIBYiA4AnvETHIdKi/8A9zgkBCWcQZMn3VBIIYEd+R3hOw1k8681pKZ8CAehYT9oNm2ZTCsSJyy4EAzoN4Gp08acf9qTn3cKo87pP5IK85rporBHyQ0PaXtD++OjtbCOqZO6SZAYsJJ/vHlzqjLU3moS1aYNQVIFDhakLU2WoS1R5UuyUOFqTNTRuUorPLVwj5LqDCzipFi2pcK5iQfqPiajFoKx1q04ZhkZ81wyJ0WY10gluQFZMmuVNvhBaUVbJqINppwWhQ3YVyBMTpz5daNDzrCmpLd7Gp2rC9mK7LR70hq1BEroFKtFlqEIqUrV1dSgiUBrq6gwjbmoz6mOpj1pa6ogAcS4ayqCIaJmP0nU7TtzqrR9Irq6tU/9tFF2cT+QpAldXVn8ljildlNdXVZSa6ALmNL7Twrq6mR1GT2DahQ4pQ4rq6tcM032UcUKGpc1dXVoUnRVnZq7NXV1WUmA7NXZq6uqWwiZq4vXV1VcmiCe0oS56V1dWOWeZdRQhmkyV1dWWWST7ZdJDiJPnTqW66uoIIYwskGNqk4fDtNJXVHFNclX0WS2TTiIa6uoogcRTgjpSV1HyHwKEpZrq6oFH//Z"
